position COMBINED_rate(cM/Mb) Genetic_Map(cM)
19843011 0.0025447698 1.08496284298799
19903159 0.006232717 1.10540351207715
20264747 0.054105501 1.20365450901682
20696066 3.2289141139 1.57711068114585
20736216 0.3677768568 1.7803423014773
20786298 5.0909184919 2.01978110222696
20976953 0.9672319442 2.8253884040003
21348952 0.0712842971 3.28267583583734
21499444 2.0784178147 3.3448649758742
21931186 0.8160711728 4.2661726452584
22312541 0.9716996108 4.84684847830129
22503164 7.11478322 5.69040364109734
22663676 0.5832294289 7.01826502665912
22733832 11.4018190942 7.3613799407774
23105220 1.2025408929 8.77045365298048
23115321 0.7183866334 8.77922763971234
23145380 0.1731228564 8.7872240709898
23225719 0.9665675793 8.84250274997364
23827815 7.7787066427 10.6716716885588
23877923 0.8060076347 10.8387593403126
23928197 0.4723656552 10.8781163037088
24180190 0.4015141074 11.3238286633785
24180318 0.9102027669 11.3239451693327
24181022 0.5345483411 11.3243214913648
24181241 0.9420960653 11.3245278104031
24182378 0.1433325227 11.3246907794814
24182499 0.0815100753 11.3247006422005
24183145 0.0799944825 11.3247523186362
24183459 0.0799898528 11.32477743545
24184786 0.0934270175 11.3249014131022
24184977 10.8873250831 11.3269808921931
24187860 19.0102505674 11.3817874445789
24188039 24.2458380344 11.3861274495871
24188057 24.2458380344 11.3865638746717
24188233 25.0384893316 11.390970648794
24188270 25.0876551717 11.3918988920354
24188787 25.0876551717 11.4048692097592
24189023 8.9915209118 11.4069912086943
24189149 1.2614622397 11.4071501529365
24369776 1.8533672225 11.5757309182243
24590355 0.4895088246 12.1623595828063
25042041 0.0047820778 13.9006586276194
25182467 0.3484132771 14.0825661640929
25332837 2.4023599091 14.5221811772227
25362850 0.6070696793 14.5285113343452
25633856 0.2523958231 14.7728625596809
25794274 0.6095271736 15.4919739038269
26266065 0.0042602704 16.0647820263528
26687545 3.5793477023 17.0396905307228
26757811 1.1090918695 17.1761654855751
26918508 0.0238684761 17.3529973336021
26938574 0.0036681027 17.3562663869811
27058919 21.3844134168 17.7050710812047
27179266 0.0108521216 17.9004028192634
27389956 3.0236190285 18.238393408798
28262986 0.0030391725 19.9461621721834
28423580 0.146298035 20.4105781465628
