position COMBINED_rate(cM/Mb) Genetic_Map(cM)
1335231 3.3327189654 1.53343244701712
1846671 0.617579533 2.71650541810087
2117261 1.040827888 2.87824721564844
2858906 0.0929935435 4.15526988701712
2939215 11.0465264171 4.39085331873594
3059377 0.524192252 4.81052707728002
3600594 0.5843631666 5.87001994331894
3891289 0.3357704824 6.031024352797
3901317 4.7067407728 6.03770629920037
3911349 0.736502943 6.04168201928827
4131793 0.3839618412 6.2122791410136
4191871 4.6321273267 6.38444548221098
4596924 0.4067001635 7.35673172091575
4598045 0.4064120243 7.35718730879499
4598404 0.147536344 7.35724027434248
4599358 0.147551176 7.35738103816439
4599514 0.1477300736 7.35740408405587
4599583 0.1417120565 7.35741386218777
4600429 0.1458829061 7.35753727912633
4600677 0.1583135787 7.35757654089384
4601607 0.1406137197 7.35770731165317
4602906 0.1406137197 7.35788996887506
4603958 0.140479185 7.35803775297768
4605862 0.1404367851 7.3583051446165
5772551 0.2026553875 9.9409018756772
5942962 0.9619643124 10.1256725755647
6054987 1.0627765767 10.2607391365555
6265748 0.2644363716 10.3602668506099
6295819 0.1954152464 10.3770356532782
7060386 2.7004606554 11.7246982976825
7531819 3.2192889499 12.578625440569
7712498 0.0905064485 12.7937628078075
7782661 1.3354433313 12.896035326908
7792702 2.7652422814 12.9183351852353
8174078 1.1974334354 14.3207395429867
8234153 2.3669104136 14.5443182939808
8474778 21.6981567255 15.6421345400428
8484908 29.2363176991 15.7256098837418
8494936 0.8926861238 15.7363279135147
8765478 0.2998398648 16.6519984211569
8996028 1.1727002559 17.1637234285422
9006056 1.3854199899 17.2406310556241
9066172 2.4718337129 17.5920750504447
9417165 0.1751530175 18.4895178579492
9487409 0.2407328476 18.5142223371062
9597813 0.3077991861 18.6099867319117
9607852 0.1903898765 18.6118244945379
9617880 0.4321937473 18.6150103062415
9627907 0.1785894312 18.6177177532497
9858697 0.54988258 18.9751263245972
9908784 0.56663532 19.2977297796521
10049272 0.0143002827 19.5677785950991
10450695 0.2096244332 20.0516471139809
10942399 0.0091436388 20.3633922159996
11052724 0.0934263106 20.4197669925164
11413971 0.3733120674 21.1994337716726
11895427 0.1043601988 22.1071231684965
12015739 1.5531900471 22.1989349058641
12767770 0.1266650895 23.2128409765296
13138726 0.0276829743 23.8128483553609
13168795 0.0689268905 23.8146663811348
13349369 1.0385390827 24.0692164816382
13629999 0.0538083472 24.3554044052845
13680095 0.5680024597 24.8005451755283
13730206 0.6371284767 24.8328098060712
14061054 0.3566545276 25.8036508631565
14091128 1.4106907153 25.8160577592212
14472844 1.0052419175 27.3440984579943
14703526 0.9522071682 27.5721993145474
14984433 0.4725528756 27.9280089537007
15054756 0.8682069793 28.1471818256718
15064788 1.0403599977 28.1516321618532
15275223 0.4147084482 28.5073249585157
15465780 0.554472255 28.636852811195
15646389 0.8983089192 28.9293448530645
16278397 0.2283139102 29.4941716309806
16298434 0.5007298052 29.5003663505489
16388624 0.391769316 29.5478712400982
16669244 1.2960089976 30.0288482184891
17361640 0.2627895573 31.4878482428092
17381740 0.1106597977 31.4912134190428
17522123 24.6746778416 31.607724174231
17662549 0.8686758627 32.0836593052774
17752851 0.3724640574 32.303499366182
17893198 0.1214730931 32.3832406373199
17953336 0.0234223236 32.3886808786505
17983369 0.3699923347 32.4076608909165
17993377 0.1608505376 32.4220502418678
18153930 0.3443535429 32.6460432795703
18344581 0.1625285382 32.7191880268676
18605674 0.7898156121 32.8645266116293
18856301 1.6391731214 33.18864845281
18886438 0.4064507436 33.3759046196676
19016831 1.0880625829 33.7627459256918
19096929 0.1303226377 33.9409676623187
19217204 0.0870193955 34.2615631541095
19467748 1.4304186299 34.4296148033179
19628258 1.9034654316 34.6270506583687
20069263 0.4348886283 35.0784003544258
20420270 0.3486290351 35.8510277441655
20771341 1.0261160319 36.6935610862042
21012144 0.2011111423 36.8264052777597
21142458 1.2563807528 37.0177938748945
21232739 0.3768997371 37.1247645108377
21363225 1.4471430646 37.2847410601627
21433440 0.3610164601 37.4545087365813
21834604 0.767005581 38.2293593074488
22155726 4.2695244027 39.1340652512434
22427175 0.0198899778 39.6801828083445
22587838 0.966162225 39.9243561237255
22648104 0.1034701794 39.9801487365119
22718387 0.035417349 40.0235758890522
22768479 1.1469931434 40.0874777800752
22929061 0.2353385233 40.3776708415283
22939080 0.0359610447 40.3835171291907
22999207 0.0206559057 40.391495802474
23139940 0.1585471498 40.5768014466848
23149950 0.0066890856 40.5769997829502
23260514 0.2782081238 40.6209197177151
23390952 0.4206729428 40.6421190439697
23892488 0.1040633541 41.0085460668949
23902489 0.4488820595 41.0119879338706
24155126 0.9775089521 41.367184570036
24395900 3.2907745176 41.7035628703176
24405929 1.4630742085 41.7076594785853
24415952 0.5504653921 41.7219226058812
24516352 0.5140693536 41.8486637385617
24526391 8.9194496095 41.8849272556106
24596591 0.0913428087 41.9455193905402
24737258 0.0410197694 41.9581251521536
24747277 0.250046054 41.9648250739111
24837746 0.9136624382 42.0240706835814
24847842 0.8713804738 42.0331880327821
25179102 0.3321547817 42.7394651763354
25319646 0.260088216 42.8692377710609
25500519 0.2727782278 43.3699406995847
25801699 0.6014043779 43.7434159260551
26403801 0.8926684997 44.473617409119
26514140 0.0252885303 44.6060680897679
26644596 0.641255973 44.899866174751
26955827 0.0053674292 45.1058203370063
26975932 0.0117246483 45.1073494475419
27166956 0.1876968618 45.1774664099931
27247377 1.3250724272 45.3670524556753
27478759 0.0686183885 45.6563754349586
27709673 0.5867334668 45.8472028071651
27750024 1.8256574421 45.8636954430262
27830379 0.0040355171 45.8704512316123
27910561 0.4045019886 45.9082043427646
27950762 0.1689965033 45.9729357235477
28131416 4.5575450434 46.2284405192696
28312063 1.5776532889 46.504797993846
28572992 3.9592548511 47.1873707772483
28703341 1.7255469108 47.4496235933982
28753387 0.9003136212 47.6941948849574
28944145 3.7064411078 48.2040176549452
28954284 3.575670215 48.2692185097576
29145004 1.3682412769 48.6366248100794
29195097 0.5129300928 48.7327641340043
29476102 0.8318459475 49.4827206000256
29506224 0.8141312743 49.5531488469555
29536292 1.0447747435 49.6894364992744
29596465 2.3322282875 49.823881561627
29626526 0.1333918312 49.8633402059243
29696844 0.5757925975 49.981175373932
30289082 2.0086509407 50.7263753243724
30504700 0.0348167534 50.9800750243879
30825762 0.1491067675 51.5545288166749
30855850 0.153433153 51.5826527742837
31036540 0.674836625 52.1438209941429
31307585 0.1303428581 52.7206713049444
31488222 0.419893018 52.941266946152
31638930 0.3307127163 53.1770520714014
31960217 0.2139453412 53.9198934418651
32080531 0.3430920845 54.0465116903528
32130813 0.0201581723 54.1281468110365
32341438 0.4359369814 54.4330358545202
32381557 14.9888083092 54.4908754713946
32603933 0.1529326428 54.9529479349319
33708138 0.6526340669 55.7252389649639
33899213 0.3542499503 56.0065060634665
33929356 0.1427614156 56.0528383333313
34039923 0.2198480442 56.1594924492194
34150264 0.0121322863 56.2791184778167
34160317 1.5946822419 56.283522987493
34652874 0.0014466569 57.0432963426545
34683028 0.1706542852 57.0520310622948
36138624 0.0200148033 58.3528966262644
36198820 0.797992365 58.4124484641517
36248860 0.437164036 58.4994334125945
36510043 3.6505627324 58.8132705929154
36570184 1.7924171153 59.1269649772584
36790907 1.4161088252 59.5318451680571
36851154 1.0357568903 59.6709010357309
36931238 0.2401001122 59.7227087878642
37312673 0.4321994148 60.0991127268978
37423214 0.6414340795 60.4693093475651
37744379 0.273938093 61.2456776021116
37784488 0.2701461915 61.2712914696984
37804527 0.3703572353 61.2803920399183
38075650 0.4214853801 61.8873643526598
38155861 2.1761734781 61.965196495092
38356415 1.2189644284 62.4154937849042
38376486 4.2771266733 62.4916234819924
38687824 5.8170437784 62.930008969393
38717897 1.0063691352 62.9432447465082
38958960 0.291291825 63.1161164498904
39159457 0.0078454174 63.4497322206904
39169459 0.2330238479 63.4499456664724
39561066 0.8436943367 63.7207259511618
39821898 0.1657123091 63.8157976184619
40394497 0.0704171753 64.042095116306
40685811 0.0055667238 64.1234706421164
40766141 0.3644763864 64.1834898152294
40886576 0.1201753587 64.3122151446269
40906697 6.7053017845 64.334893237142
41418514 1.7652840172 66.2959735678047
41428515 0.0300671501 66.2997790942952
41468649 0.1683537211 66.3207044725532
41679206 0.1673962816 66.4985593162161
42151112 0.8947428719 67.3192034895118
42171196 5.8312408586 67.358078385823
42231594 1.091855262 67.4488402358672
43064306 0.0200035212 68.3385189246903
43535765 0.4806129863 69.0315438641536
43686194 0.0420812479 69.2631166246474
43796587 0.0648483174 69.2722302160116
45171708 0.6962553135 70.4569574184795
45211773 0.0217944226 70.4842608895726
45723834 0.5058280073 71.3428850315843
46115199 0.4210839157 71.6542453130662
46667202 0.3493693773 72.054038215631
47008390 0.0451358 72.5446799499913
47209007 1.3945839958 72.794897258792
47349299 0.0834292265 73.1643290813695
47770509 0.3153861391 73.9525814279032
48031624 0.2146954999 74.249456801229
48142194 1.0210308599 74.2877987307623
49176048 0.0029456529 75.1140728861125
49416593 4.9592008215 75.5242111841117
49486765 0.1526953651 75.5626282458297
49657446 2.5669532403 75.7488198403922
49717680 0.3620812944 75.792695518303
50008704 0.0005967079 76.1615144277604
50270281 0.0036687329 76.3850176172656
50601374 0.0445260207 76.6815970119415
50831871 0.0965468689 76.8695168389533
51273114 0.041344717 77.3840560710831
51343273 0.1711026682 77.4245484930928
51413456 0.8402462005 77.451560202359
51513786 0.3072260321 77.5219874655683
51684208 0.2263020043 77.8015908510523
51834666 0.1599700676 78.0319009739963
51945030 23.4786923816 78.1234854714996
52035464 0.1684463387 78.3294039593892
52095654 0.6429678261 78.3946148257342
52356656 0.0417752047 78.6121835651802
52627399 1.2403455708 78.7430159845868
52877992 0.0009518414 79.0020110517019
52908101 0.1334079287 79.0066175205124
53549880 0.2383350967 79.7905344566934
54820186 0.0027930491 80.5309880511654
55141317 0.4585860653 80.8329664396574
55251593 0.7605864291 81.133877644043
55291726 0.4878319625 81.2046839888824
55351849 0.4495796155 81.3070064172893
55693326 2.3173884126 81.7134814937348
55703387 0.2278867365 81.7171865327734
56154830 0.0511659485 81.8790100872831
56626389 0.0030851507 81.9563482660183
57342041 0.0150422784 82.414188300664
63475033 0.0019213574 83.3269040896696
63595579 0.0004416571 83.3376471050404
63736128 0.1171536624 83.3748705741558
63836269 0.0982221234 83.3991069397695
63886568 0.1737990809 83.4106888664251
63956909 0.0487221928 83.4214579311736
64077521 0.1584364702 83.434523882278
64117555 0.0405100975 83.4950430504497
64258073 0.4573100266 83.5906005050229
64692651 0.4125922453 83.6331397651795
64712708 0.0297809572 83.647088765231
66823022 0.1370563733 84.0598715033161
67625408 0.0356191352 84.9794724177345
68166907 0.3414065223 85.6006012470238
68477990 0.0016441191 85.9982004787604
68508054 0.0316598628 86.0090784803008
68718888 0.8331165734 86.3625984771094
69200612 0.0041266045 86.656227865052
69441464 0.047479981 86.6719912142637
70705454 0.8181484384 88.0781213358545
70815845 0.1993048371 88.2323138337753
71126690 14.8241813589 88.5489011292551
71568250 0.1578229898 89.0881308138174
73023062 0.2055064018 89.9720174248075
73193995 0.0146277147 90.2167877507708
73655641 0.0102286871 90.4676535264857
76279036 1.3363273434 92.7783677062565
76882291 0.4558480472 93.2523947300308
76922490 2.2891199875 93.3062806077943
77213472 0.0364692613 93.6731362972797
77766096 0.6393065935 94.2555238878869
77776110 3.54351221 94.2819502169453
77956975 0.86388645 94.6032756159746
78237869 0.7581547676 95.7262100751228
78418340 0.421365818 95.9034877312524
78659092 14.2629521299 96.3449368132574
78759729 0.1116101454 96.5616244766429
79462566 0.00287775 97.177805080595
79482738 0.0879029237 97.1820826416887
79563086 0.0122242772 97.1903851066049
79713431 0.2596146914 97.2608842815645
80235371 0.1643074335 98.0290022236878
80295701 8.0526354031 98.0924922440827
80365856 0.1705953158 98.170985054819
80606557 0.8897187627 98.5562010895635
80737115 0.053485594 98.8224105114852
80937616 4.5151593931 99.1303262103817
80987682 0.2258903617 99.2671142760747
81027806 1.1997909499 99.2998613634508
81278462 1.4916907522 99.542113611774
81499273 0.3384711792 99.7717801568508
81680211 0.4165320494 99.9521705270345
81720513 0.1843569088 100.04974622324
81760637 0.4393896644 100.090610220569
81800731 0.5192191714 100.168200233986
82895215 0.2203243718 101.685499195245
82925374 0.1200317281 101.696421993855
83045684 0.0499573301 101.833112981972
83105842 0.5168889296 101.854864591099
83828945 0.0841385484 102.77609262919
83909115 0.0271251897 102.79299984312
83959377 6.7699604192 102.892331882742
84601871 0.0616019637 103.057913802301
84712214 3.6347719165 103.13629400789
84752425 0.1042927924 103.168923024444
84982951 0.0389529779 103.274347358922
85043055 0.016736072 103.338955504768
85324407 0.0004041273 103.540286752801
85495200 0.002622965 103.701938370107
85585456 0.1234474284 103.835337691692
85665814 0.0682012755 103.863414012301
86428208 0.0790722148 104.042969716509
86770106 0.0479101621 104.205107519704
87061234 0.0837495713 104.337151164609
87221798 0.3015875709 104.419087983342
87623298 0.0668725913 104.5279014176
88024656 0.2946262358 104.673395078935
88044791 0.520212326 104.68094881633
88125207 0.0595438513 104.727148684734
88546720 3.3969166936 105.027056156577
88596821 6.9963388172 105.14458079359
88727340 0.3955552716 105.183835895297
88807849 0.5800084694 105.641104057759
89018796 0.1806244463 105.82924646383
89038819 0.0951616243 105.83773693444
89692180 0.0419997583 106.488060938585
89732281 0.0890354703 106.527550948284
89762434 0.154273835 106.532429270097
89792617 0.5351642227 106.539441231923
89902945 0.0532470839 106.571956714005
89963324 0.5138256981 106.577565093613
89973355 0.3218912414 106.58188505725
90354812 0.1073703711 106.714135561303
90475253 0.4971434995 106.741654803845
90495280 0.2054180249 106.754265772884
90575607 0.0767619557 106.770810855438
90625838 1.1888847146 106.778758811574
90716178 0.301930263 106.964832632349
90857574 0.3903482457 107.392357916202
90957825 0.7141784182 107.533368960235
91188628 2.975184762 107.785317831743
91299161 0.0561237166 107.928551213948
91479659 0.248224446 108.016018177814
91820833 0.0020906209 108.049522373111
92333408 1.5114511858 108.446293731145
93086470 0.1307414601 109.422766810986
93106544 0.0019716768 109.424968382114
93156657 0.1309372233 109.455095452409
93226894 0.0767242543 109.473091477567
93357386 0.0675832643 109.653534052159
93558524 0.2818551497 109.888374111578
93638888 0.1686332173 109.975690599629
93809473 0.7293553761 110.348163049801
93889721 0.2285824048 110.407901351091
93949832 0.3176302446 110.453644995811
94029982 0.0735635791 110.678046234597
94512325 0.2395252812 110.889520004366
94873349 0.0281817357 110.973618238639
95104293 0.2494864855 111.19087225807
95666059 0.3698551539 111.904955682989
95937098 0.035477603 111.993327520434
96187974 3.80843792 112.235890891618
96208095 0.0495023088 112.245051148942
96318575 0.0454644537 112.272499229462
97044705 0.4464490667 113.234378292808
97255523 0.3007678447 113.64739411107
97365931 0.1264284971 113.732616770692
97406075 0.1865356618 113.783026034008
97797652 1.4195220619 114.227318802762
98399810 5.9845966556 114.954897541914
98690685 0.3192799897 115.157357091965
101007557 0.0516293535 116.459239244268
101701921 0.1349168919 117.335842498336
101962819 1.3377882048 117.570826550842
102489118 0.0917558674 117.787775696892
102569597 0.0862383467 117.801953721954
102589706 0.0623428366 117.803565669101
102940582 0.039287037 117.842520359889
103081125 0.0995147342 117.9740125235
103362484 0.09282457 118.400202516945
103522992 0.2488684044 118.769148732405
103603323 0.2305653069 119.022617283838
103844131 0.0306468856 119.192607270948
104004570 0.3844230324 119.329553227223
104074909 0.3502520432 119.374771196959
104326017 0.0380027013 119.679304495075
104636900 0.0360879871 119.850103300705
104687182 0.0042924893 119.850945689114
105721535 0.2106445663 121.400628246022
106062535 0.5838112343 122.227358704138
106102674 6.1251099185 122.254988698704
106182980 0.2349844889 122.319405964922
106193023 0.2311908309 122.321727096666
106283152 0.0416096416 122.615733923505
106614237 0.6366437921 123.492459920802
106754670 0.0278331118 123.643020125451
106965079 0.0922535003 123.684052806756
107005246 0.0294799695 123.685885072357
107326137 5.3277218986 123.93493285825
107386251 0.0642593116 123.953123858671
107436514 2.0769829026 124.095705119135
107617204 0.2581572907 124.621087330921
107737620 0.8723421095 124.926824030763
107767744 1.2462047302 124.94598588637
108058834 0.2936876627 125.272592597067
108068834 0.346311682 125.280134096348
108169262 0.0083472646 125.318753390156
108259710 40.4617549894 125.37002486973
108430156 0.0562224576 125.561438880019
108660736 0.8481470545 125.665220686473
108921616 0.0017848363 125.859518273063
109112458 0.0253950734 125.939131166116
109132590 0.6807743818 125.940883799695
109142627 0.3368652643 125.944003704072
109403447 0.0308275663 126.315813872686
109473772 0.5000715672 126.325677944538
110507124 0.0815810927 127.478990271985
110717600 0.0285543889 127.52926113187
111632067 0.3666631505 128.216500704578
112073707 0.6600072714 128.757889416276
112475522 0.0277631347 128.998293341431
112636139 0.5615703477 129.131793834263
112967212 0.1094450933 129.321562490487
113017356 0.0109700611 129.333360424324
113198051 0.0002955337 129.470597267173
113713639 19.5465304451 130.069824724572
113974747 0.205987921 130.298412385428
114145306 0.2725220088 130.331686304754
114436541 0.174100294 130.531031789318
115751974 0.0028232587 131.292008006169
115872405 0.0005960901 131.312919396497
116133098 0.150392788 131.403978379419
116675641 0.0993743306 131.75474777444
116715868 0.1359214114 131.76024332209
117057233 1.1106792796 132.187769979155
117097327 0.1877912386 132.192966227391
117199706 0.0113626886 132.203450337251
117219798 0.37534818 132.212027393985
117229819 0.0266993637 132.214589501454
117581009 0.0011308528 132.536776952982
117831743 0.2073482651 132.645632667998
118223204 0.7631736008 132.714504000185
118353418 6.4553504754 132.851056521225
118975806 0.000325325 132.984987890461
119418145 0.0163181968 133.109564431729
119438156 0.0906996978 133.112272660956
119779169 0.2118091783 133.216765032615
120100602 0.0110482832 133.266933340783
120150796 5.9526781206 133.291766766209
120622836 0.068260957 133.579128407114
120964223 2.2737650679 133.82134932744
121004434 0.0014123115 133.842263347814
121516503 0.141961373 134.588577285896
121546593 0.1196430369 134.593437745579
121586775 0.019583379 134.605450554476
121677000 0.5896246633 134.644077508159
121868134 0.0426303648 134.686483421123
121968547 0.4891095036 134.904818665309
122048652 0.2324119831 134.964458919144
122098782 0.1428410131 134.979859058393
122289383 0.1511107193 135.050285719744
122710743 0.0784218889 135.279926765697
122770867 0.9809035127 135.283808686702
122961470 0.009999493 135.380440296661
123031683 0.0156370777 135.42480982528
123142588 0.0133284931 135.441581006956
123222899 0.0605040946 135.452934435503
