position COMBINED_rate(cM/Mb) Genetic_Map(cM)
1384246 0.4238881461 5.02280524091903
1695176 6.8438275816 5.97060020327056
3109758 0.3856127013 10.7522072445879
3470862 1.9939080903 12.2591352690259
3490908 0.8086303387 12.2831698851708
3500925 0.6977320992 12.2901609406702
4032529 0.5584401146 14.2535492712437
4182939 0.6169584855 14.4786667865665
4283059 16.5558128613 14.7558391233804
4944969 7.7554341643 16.4725350693422
5286348 0.2066863571 17.0261289770799
6138480 1.7567834251 19.0214523325852
6409117 3.3424869802 19.5961079203122
6479571 11.1777546476 19.7601312284027
6690244 0.1824264225 20.6645160643685
6720301 1.7150964014 20.7431637699288
7185306 4.8456586352 22.9356012089309
7847617 1.2680047088 25.9719956660602
7868715 0.7138977264 26.1264903305484
7869138 0.7122550541 26.1267916144363
7869386 0.7095541423 26.1269675838636
7871040 0.7082279951 26.1281389929675
7871720 0.707136078 26.1286198455006
7871837 0.7056522084 26.1287024068089
8128591 1.5475168221 26.5039859148166
8308957 2.2901101028 27.1862135064559
8847562 3.2786645402 28.6194882173688
9522388 0.0026459812 30.0053473505961
10104272 1.6180355065 30.3504971911506
10666112 0.3517471232 31.6795646111642
11377939 0.5852020751 32.3963867892813
11588405 1.031503407 32.976330344083
11768945 3.6442201082 33.2430042728835
11789015 0.1767570439 33.260093270402
12270737 0.1486223089 33.5884276696813
12752329 0.2456101941 33.9187027969663
13103638 0.2798557461 34.189655995392
13444864 1.7983500757 34.9137819960852
13465001 1.0036530702 34.9394518440792
13695784 1.7754560061 35.629135872006
13715809 8.0394101004 35.7298965852275
15242144 0.0976994469 38.8627481987491
15764220 0.6045556976 39.4797045762656
15934599 0.4566403815 39.6058614368644
16546384 0.0061913107 40.8763938872256
16797464 1.0101002656 41.0392668118322
17349306 2.3716444254 42.2986666884305
17490013 0.8614023363 42.529207520834
17660608 0.676818555 42.911058393657
18242604 0.3960159224 44.7874724851879
18373170 0.0833681102 44.8718617418475
18483468 0.9441911165 45.1525175896582
18573675 0.0850764654 45.3070462829989
20499525 0.5728014099 46.8727294406525
20574187 0.7144248559 46.9257388877058
21427377 0.0537655531 47.5958196046354
21818669 0.0199504825 47.6803875185257
21979271 0.1494734812 47.9077684043713
23153750 0.0010770514 48.6097731442133
23545447 0.0022995763 49.052725653076
24066910 0.1089272316 49.1438033285453
24167222 0.0675108183 49.1502114560511
24357686 0.067802629 49.1857604005425
28333137 0.0110801338 49.232232512009
28433354 0.1104200778 49.260231829565
29335841 0.4673165441 49.9793500969042
29355866 0.307995143 50.0221856289629
29576368 1.2794814345 50.3150211218031
29787111 0.0741397164 50.5463092555411
29827166 4.1694111148 50.6218553089724
29947574 0.0147543266 50.747902317906
30569741 1.1487443599 51.5903232208277
30590000 0.5508463518 51.6098725096873
30951400 1.6106832426 52.2582177890597
31673681 0.4495972768 53.5362043724071
31703720 0.0079279044 53.5399702202529
31784261 0.9491218632 53.6867808331453
32035119 1.6310112957 53.845316821373
32275919 0.109932899 54.0372775622801
32446475 1.1444639486 54.2796607557096
32607097 0.2039565092 54.5994467674619
33530811 0.3150492204 55.4085221060695
33621261 0.329908726 55.4326873164874
33731551 1.3847763206 55.7729807163671
34483876 0.24422356 57.6855963693572
34574223 1.1643448576 57.8162690644591
34724762 0.404437203 58.016929604733
34754797 0.0191837393 58.0240187206725
34764842 0.0149016014 58.02421122401
35337059 0.8511873497 58.5775186210579
35567744 7.5267173484 58.921543559802
35838743 3.026223035 59.8848792914674
36069495 0.4644037955 60.4358604271596
36270052 0.1814605836 60.629318083459
36370223 0.115254336 60.8398507832212
36450611 0.089404222 60.9513489895109
36480674 0.69932119 61.0565298266631
37326892 0.0850401647 61.5690567637077
37387162 0.1810607776 61.6059850525473
37984650 0.0626772843 61.6724696475563
39189895 0.1228696778 62.2607188475301
39552073 1.339819243 62.6832898598046
39582118 0.7543135216 62.7070905396405
39622185 5.5839568667 62.7581866473478
39732501 0.6154854923 62.8966202148964
39903088 3.4935288935 63.1745812289558
40334475 2.022566471 63.8249477047821
40455082 0.6212904665 64.0872463319779
41698993 14.5650542072 65.6502095914485
41929939 0.0731190932 66.1424954327313
42180571 0.018059551 66.4950011052848
42792848 0.0424449522 66.8076419215039
43094186 0.0067299432 67.0450888927342
43976706 0.417320492 67.8071474470978
44348316 0.0166434723 68.6791869235677
44418680 0.0008935445 68.7093133952811
44649590 0.1354442212 68.8758152317488
44800268 0.0549851642 68.8916608865793
45202027 6.858784712 69.9324008897324
45242173 1.693849918 70.0168281918873
45292289 5.8877622554 70.2768850968957
45482884 0.0580653191 70.9106693716926
45653752 2.1129289881 71.1220037648753
45974698 0.6111021685 71.6379344176333
47470106 0.0391039698 73.9645292955406
47600593 0.0042450358 74.420064659219
47640764 0.1415387571 74.446698781791
47912323 1.4053243332 74.7197417593663
48323733 5.2568662068 75.4522149261966
50477675 0.1302181145 79.9908752121877
50973476 0.2306633999 81.0494122351965
51033633 1.7892841756 81.0733622252787
51434627 6.5123852612 83.0661790668961
51544929 1.267332786 83.8355340402262
51745579 0.1513463168 84.9681896460523
51996392 28.8541731478 85.7450997355947
52398105 0.0631651732 86.6278789915378
52408216 3.4295881655 86.6349522567826
52699440 0.305145134 87.2235972684632
52840032 2.7942147373 87.370839467005
53642900 0.6714640375 90.219285970856
53743161 0.2216366263 90.497873422946
53993988 1.3401529889 91.529487857371
54014178 4.6908997929 91.5774817315069
54024214 1.45233886 91.5892443504254
54034225 4.314480274 91.5940967837095
54385104 4.2569890598 94.0787626907844
54415272 4.0322375756 94.202593926842
54706279 0.0083559342 95.3007307569877
54736387 11.161884052 95.3972966085134
55679048 0.6996505062 98.7193988525398
56381750 0.5762297723 100.944272438313
56421861 2.1799581306 101.067560082882
56442112 0.2218581704 101.088457957026
56652567 14.9437806232 101.881736438825
57014071 0.3407413166 102.878252764632
57124542 0.2127010762 103.003983481729
57475748 5.9356989503 104.257218027682
57997218 0.0011148633 105.558511576611
58117677 0.1180298716 105.629428725341
59070916 0.0825679216 106.854542767212
