position COMBINED_rate(cM/Mb) Genetic_Map(cM)
577159 0.120665181 1.98600799362348
710947 2.2801721696 2.17964934693111
712026 2.274873332 2.18210393525634
712533 2.2660690814 2.18325283228061
715782 2.192844374 2.19037738365174
719452 2.1787132004 2.1983732610972
837797 10.2859246033 2.85787639016365
1711040 0.122643015 6.04461249729982
2153257 0.006140882 6.91732854933986
2203453 0.373468542 6.92091955290439
2414475 1.2640383389 7.14628514710606
2534918 0.1285694072 7.22670050002224
3199217 0.3544922116 9.25396067796708
3219231 0.0029613391 9.25882502197902
3249270 0.0016965813 9.26006326042002
3269345 0.0016972926 9.2600973276794
3409876 1.1298944096 9.5370683672492
3449907 6.2922842367 9.78542913380078
3631241 1.2780349462 10.0310770082161
4052566 0.1786344582 11.2097217628894
4193195 0.0042303981 11.2288171151387
4213245 0.0024563809 11.2296277886653
4835115 0.245478555 13.3696726709823
5427186 0.1861778434 13.7760079152626
5818113 0.2131883647 14.6594933545652
6209153 0.4020075095 16.3622893734165
6369701 0.8369364512 16.8350312841194
6570522 33.9819570485 17.1260869834513
6901672 0.5495612993 18.5260544205048
7132556 0.4209022495 19.067347748903
7283144 0.8346810813 19.3476733788116
7754460 0.0878993221 20.2619200657152
7915332 0.1909919789 20.3252516125154
7975452 2.0881041977 20.5069061069902
8115774 0.3416574092 20.8383725503723
8186096 0.0948339349 20.858468449215
8386666 0.1540341724 20.9964406321184
8507071 0.0233170061 21.0096265336737
8617366 0.2663029458 21.2526152063093
8797713 1.9011490602 21.6759668245141
9159150 1.5940345863 22.9004991683682
9349826 1.7990941605 23.6190935431461
9651863 0.0162126238 24.4215410448306
9672005 2.4752404417 24.5811756949298
9862792 8.0627645649 25.6782620518422
9882914 0.4633332442 25.9137640938891
10544812 0.0062864495 27.6387045268305
10685284 0.1397743107 27.8653905825624
11166956 0.5547353976 29.3837956035658
11367642 0.2215449206 30.1721898138649
11528429 1.1393968329 30.6783745691748
11889734 0.5955225005 31.1250837777097
12050306 0.8003914397 31.5204890254681
12371081 1.0720424639 32.3119577268997
12501752 0.3861731535 32.6246443235838
13123921 0.708075191 34.4916479912465
13194124 0.2322052705 34.8413831792758
13324362 1.6697055202 35.4163342025607
13434829 5.957718831 35.7342079686607
13454843 0.8684726983 35.7427472484356
13545219 6.9541908826 36.0018710762904
13575239 0.9362418233 36.0457525083011
13705578 3.7217448703 36.8838500517028
13795793 0.6755091644 37.0557888773814
