position COMBINED_rate(cM/Mb) Genetic_Map(cM)
17306184 0.2992342197 2.72415714628623
17880070 0.96033886 5.56951055580241
17880143 1.0073778708 5.56958409438698
17883220 1.1125577258 5.57300743450927
17885697 1.1337071914 5.57581562722237
17886806 1.2720866167 5.57722637128029
17908162 2.2133395673 5.63172918604997
18018489 0.1088733967 6.02716824747031
18229187 0.5255948997 6.29856039767984
18329411 0.7808710523 6.80363167582947
18439676 0.4263430915 6.91469422689441
19058146 0.001418457 9.45165482963601
19238555 0.0027519961 9.80814507503894
19550343 0.4312760062 9.93552649833506
19961926 1.2114121371 11.190542794135
19991950 0.3127639912 11.2038310341346
20142379 3.7599113458 11.3483952687534
21296547 0.0007887682 14.0295761392865
21406811 1.9208860856 14.7791928103684
21956653 0.0074289571 16.1373750490799
22558500 18.0430963974 17.0960060866197
22759094 16.9797722946 17.8310712262982
22899414 0.7911820163 18.2457607880714
23170220 0.6064905498 19.3351122388275
23611582 0.018041876 20.1504493353859
23872134 18.9600196449 20.9836369937356
24473420 0.0021179235 22.5902992702712
24774907 0.0034650101 22.6706835326808
24875123 0.082716258 22.6792148632112
24945361 0.1040669408 22.7434559218729
25216719 1.0409973209 23.2168503120713
25286983 13.6317553742 23.49362512493
25317044 0.0767861971 23.6342220047949
25419524 19.6844660945 23.8853815980266
25661612 15.10183302 24.4957709373151
25872592 0.2223619999 24.901035019531
26123488 5.4659840737 25.1777873723961
26213684 1.8016044612 25.4694909721103
26474630 0.8076863941 26.7018725022961
26484668 0.5326305677 26.7035128100348
26605313 0.1822468459 26.8779240779124
26625438 0.1605878336 26.9313533451769
26675608 1.1912426951 26.9897485836516
27056649 2.2914391653 27.9436931081907
27457693 4.4303396552 30.0661838628799
27898793 3.7978704077 32.3165767413548
27958939 1.0851608704 32.6835413420278
28019060 0.8684204332 32.9368273021326
28516032 0.066516096 33.7966369898901
28897619 0.015054472 33.8316380154902
29389184 0.1537995319 33.9018071732192
29489480 0.4136601418 34.1811676562469
29710325 0.0666436887 34.4942065569167
29850761 0.1121857247 34.6435636307027
29921087 0.0229891066 34.6792090402404
30202079 0.0517771855 34.7594698637492
30432631 0.1553909581 34.8049539940718
30613468 1.5385587148 34.8746463687874
30884831 0.008362991 35.0097333085899
31115442 0.6463430342 35.2700083501636
31436822 3.3336534961 35.4082137352074
31547117 0.4990221424 35.5407767650831
31868765 0.0886382537 35.5799959175666
33055555 1.8681060789 37.237846487013
33066430 0.2860274725 37.2488779034951
33088914 0.4172536161 37.2560234689134
33740860 1.2965603107 38.3525110807986
34413273 0.2538151532 39.627008320806
34603988 0.0041856339 39.8326678124532
34945295 0.0493180133 40.1038945051008
35115794 0.0738015665 40.2954606448172
35165909 0.179645132 40.4192506710975
35226058 0.0174472843 40.4304900705016
35356481 0.5201912091 40.5622561856288
35828300 1.9313890013 41.1549496233888
35968565 1.1362338463 41.8853551224117
36600841 5.0450101512 42.5262836199232
36630949 0.1628331175 42.5576008154209
36861712 3.1683093284 42.9460287697052
36971957 1.8357765339 43.2829423314511
37032163 0.4302332754 43.8129409586199
37042192 0.1494735035 43.8163938747267
37393448 0.0086622202 44.8624612696594
37563980 2.4662037193 45.3254203355281
37644115 0.6388323721 45.5482208764299
37794622 2.2533501247 46.0768320590743
38115556 0.7606584057 46.8807964553228
38597174 0.80952218 47.1391160218743
38907849 0.0286036917 47.7654781737863
39620002 0.9010609942 48.7212517484137
39690151 0.1306205791 48.9332095195792
40041532 8.5168332767 49.2802371499367
40362946 0.2485163808 49.7085627686298
40654276 0.089050532 49.8237925410227
41015269 0.1047559216 49.9197414587505
41507400 0.0033230161 50.0246638796847
42190309 0.0423435288 50.1148602225239
42200324 0.0457184477 50.1152854288383
43424483 0.4296905948 51.077896159623
43555026 1.0521222154 51.3278302917461
44307535 1.1308545277 52.5195155731323
44618362 0.1338869001 54.0492425149785
44869030 0.5946709415 55.1483274910721
44929432 4.6369770606 55.2488989056732
44979615 2.453600921 55.4047904987353
45741718 0.0043213659 58.3893849381228
46454208 0.9580476988 59.630785148383
47286517 0.7386060105 61.5377717582812
47296574 6.4787500893 61.5605428760307
47306607 1.4772638781 61.6395248947799
47467015 0.4232787114 61.8632544256762
48349473 0.3742298285 64.1968610472967
48419650 0.4045796576 64.352530508838
48850781 1.2039730648 66.3789468782224
48940915 2.0829740908 66.673491123845
49151303 1.4711725378 68.109315662823
49201452 3.9972446873 68.3185186467988
49613357 0.080999827 70.7990605415847
49643437 0.8194949491 70.845482162127
49693556 6.3031859248 71.3168598836936
49713599 0.6946878597 71.4667646374978
49753622 1.9869809244 71.7515728000596
49803808 1.9318677954 72.1436047650619
50555486 0.4383435976 74.1652065314434
50585528 0.0798470951 74.1674871388076
50665860 0.6371492995 74.2280356265942
