position COMBINED_rate(cM/Mb) Genetic_Map(cM)
15352881 1.0164135023 1.53969772887634
15373007 0.2093198006 1.54382597743329
15824842 3.8610082393 2.09649457597816
15875105 0.0707139913 2.40104465353877
16125925 1.7388587011 2.82557504610311
16186006 0.0576898766 3.07435123966601
16246199 2.4747749226 3.41291864959968
16667714 0.2639766662 4.2587180880346
16798091 3.0508854164 4.54662188436403
17370207 0.278935147 5.475123955797
17962382 0.0309560625 7.57630680536608
18253158 0.1288201348 8.32932697397769
18263169 1.3417316061 8.33470231938183
18865325 0.1488994819 9.5814039794321
19066129 1.3016559015 10.0319215890298
19337239 0.5216878378 10.6632800799015
19427488 1.2862282901 10.8995061500906
19959365 0.4681286214 12.7171896688822
20039566 0.5332145706 12.7361593356833
20118410 2.5734243645 12.8031702801204
20118799 2.5709253045 12.8041703700638
20119469 2.6276011318 12.8059308628221
20119986 2.6270640316 12.8072890549265
20121085 2.6270640316 12.8101761982972
20121099 2.6268092916 12.8102129736273
20121887 2.6288554467 12.8122845117193
20123283 3.9938833793 12.8178599729168
20123702 2.0204011138 12.8187065209835
20123866 1.9362776626 12.8190240705201
20124444 0.1289242736 12.8190985887503
20124499 0.1289154067 12.8191056790977
20124758 0.072246227 12.8191243908705
20124850 0.0492000257 12.8191289172728
20124969 0.0425662909 12.8191339826614
20125099 0.0415440219 12.8191393833843
20125846 0.0413691344 12.8191702861277
20126875 0.0427875262 12.8192143144921
20126952 0.0440831363 12.8192177088936
20179918 0.0065295458 12.900254453429
20290110 0.3575753428 13.1258242328539
20882291 1.3868587303 13.8199277454104
20892294 1.6175114361 13.8243212067988
21203014 0.3460959412 14.4958266112344
21313366 5.4348554744 14.5699662222422
21353476 0.0741185562 14.5905778818136
21413826 0.2956121431 14.6350651810593
21865076 2.9705365329 15.6743338883079
21885167 1.8948776286 15.7464202758558
21925282 5.1603389939 15.9210385630348
22235934 0.1352980886 16.7905008225939
22366346 24.7365790128 16.8949118432316
22416560 0.1604681709 17.0580237332219
22687580 0.0063222685 17.579537037076
22707616 0.0102526482 17.581775291128
