position COMBINED_rate(cM/Mb) Genetic_Map(cM)
177050 0.2773620137 0.0303884646397264
211941 3.6741152216 0.334472868982715
312247 1.4390815708 0.745864258470745
572714 0.5918000998 1.53078084285235
733136 0.5807613391 1.74528626279196
753246 0.6682084001 1.76924058751021
893800 0.9159969638 2.37684771270954
1214575 0.2927501926 3.24483126545283
1224584 2.2850725098 3.26162428771443
1284697 44.0147099044 3.68164201732929
1334861 2.5327581078 3.84496142026705
2107258 0.6137686892 6.4041532033649
2147297 0.0010001624 6.4329360169128
2347808 0.0260069332 6.51174605192484
2357934 0.082195862 6.51948661996776
2367937 0.7459033665 6.53025935878146
2699502 7.0181109649 7.30815063614182
2990373 2.8660169457 8.10831942591521
3341675 37.1274090553 9.12402509469712
3552492 0.3009600173 9.72482915148789
4144199 0.3103278038 11.2050099602155
4174294 0.4308530421 11.3000950263059
4254567 0.2528834296 11.3452651098266
4304614 0.636568535 11.3696255666678
4465188 1.8819472776 11.7712147089536
4625686 1.5379567818 12.2348955004037
4645698 1.0351006045 12.2499736674636
4715882 25.4426280227 13.0066331965088
4866547 0.0827156538 13.3987806141939
5508618 1.1138164842 14.6007676527355
5568838 0.3184315442 14.7680002944468
5717397 3.1532755541 15.2846785840914
5717509 2.1966678846 15.2849246108945
5718142 1.008665909 15.2855630964149
5718454 0.9813884938 15.2858692896249
5718682 0.9416029033 15.2860839750869
5719304 0.9378790339 15.286667335846
5720251 0.9384671239 15.2875560642123
5720826 1.1373478662 15.2882100392354
5721197 2.0496881868 15.2889704735527
5722215 3.2464275042 15.2922753367519
5722306 5.330090547 15.2927603749917
5722398 9.0481784756 15.2935928074115
5722878 9.0510284129 15.2979373010497
5722910 9.052045523 15.2982269665064
5723118 9.052045523 15.3001097919752
5723181 9.052045523 15.3006800708431
5723227 9.0506825929 15.3010964022424
5723340 8.4341319771 15.3020494591558
5723400 4.3924757036 15.302313007698
5724156 4.3304812715 15.3055868515393
5724344 2.2566213981 15.3060110963621
