position COMBINED_rate(cM/Mb) Genetic_Map(cM)
642943 0.3847214245 0.21241539127678
753298 16.6854151104 0.514309224575343
1074710 0.4647384351 0.874539790803547
1215122 0.8496538376 0.99713432726847
1275314 0.144181543 1.05114688544752
1475948 2.897401679 1.67428561314093
1817215 0.4246125684 2.70124598328524
1877386 2.1271524281 2.82350486357028
2007658 1.1078451345 3.11462240759145
2077812 0.7653865087 3.16533540739305
2268262 4.430724641 3.7306657984291
2338334 0.2716784427 3.83254845997462
2448654 0.3339701864 4.00257382605402
2669310 0.7302487245 4.28609041561479
2749491 0.4085012578 4.6821951967011
3300785 1.5575206804 6.8199550105301
3411423 1.1965828868 7.22811090520564
3922885 0.2875361734 8.5301951021315
3972952 5.4072128094 8.63211830576208
4133306 0.1014934371 8.98494993768707
4524207 0.6887845502 9.64590276282143
4525983 0.7395292224 9.64721616672042
4526111 0.8266821253 9.64732198203245
4526150 0.8298405147 9.64735434581253
4526368 1.0865877529 9.64759122194266
4526718 1.2680576332 9.64803504211428
4526742 1.4502335429 9.6480698477193
4527001 1.5165645651 9.64846263794167
4527027 3.4073292438 9.648551228502
4527345 3.7066489318 9.64972994286232
4527869 2.8529781537 9.65122490341486
4528146 2.3662943044 9.65188036693718
4528356 2.2377338294 9.65235029104135
4529068 15.4594558991 9.66335742364151
4529095 15.6600853535 9.66378024594606
4529263 32.5105568965 9.66924201950467
4531053 0.527961839 9.67018707119648
4534065 0.0066482661 9.67020709577397
5257342 0.2833604235 11.0168392384035
5327477 1.8813562369 11.0534966465502
5558461 1.5071708982 11.6894187032779
5879212 1.4966544595 12.6114762235743
6029559 52.856446521 13.021515165939
6210312 2.3292047617 13.4394049905996
6280493 0.6901662871 14.2242053269393
6360764 0.4101463409 14.5134844423081
7475561 3.4767730112 16.9952281566111
7576035 0.6920434332 17.3193713696988
7766958 0.5158779294 18.2755039099152
8308532 0.3714920719 19.1251683561262
8318583 0.6758294981 19.1294489814706
8378782 1.6623255317 19.2746287922724
8408869 1.0118998495 19.3546392027472
8509090 2.5501132665 19.8122830057028
8699922 0.5796816492 20.2380799657045
8950690 0.0349393689 20.7853476565873
9021047 0.297286084 20.8370525882949
9261933 0.1962583159 21.1346844845241
9312060 0.168959355 21.1779784092491
9853875 0.1338139341 21.7391515212637
9934235 0.0777365498 21.750862983445
10014346 1.5883065939 21.8226356523498
10034441 0.2188158465 21.8253892995799
10054546 0.1941138606 21.8327882964733
10285120 0.014471548 22.6637696794535
10505769 0.0381300917 23.1419484778431
10515781 0.0714008643 23.1485073070124
10596049 2.8315355815 23.4242172087149
10616077 5.4518034974 23.4376980116966
10777339 1.1672041974 23.7081983299809
10837581 0.5941236612 23.8600589845443
12252217 0.2828957053 26.855958124896
12492867 22.9161773646 27.7375701111338
12743642 0.8870810469 28.5610818789567
12793767 1.1687984622 28.633000563873
12873964 2.339829762 29.1090491707695
13225119 0.3442005506 30.2383999919763
13275225 13.1128995157 30.3993281655193
13526000 0.4208560797 30.9380723392092
13566204 0.2553737935 30.9663532938088
13856932 0.4926862839 31.8555478252899
13947134 5.6527078477 32.0958515235719
14057498 0.7876720078 32.5485339945146
14167842 1.1275031662 32.7309249500418
14187847 0.6941084764 32.7441387327528
14268166 0.6805680098 32.882824490039
14348481 1.6482983843 32.9798803595763
14438797 3.6116108639 33.2427947342351
14719657 3.1004803983 33.8906577964811
14759792 0.2385305447 34.0591802736795
15241853 0.6313608718 35.0590196151257
15292213 0.7682824463 35.1620120270918
15322317 0.2233276801 35.2557103947365
15382547 0.6400075144 35.294940027975
15542864 0.0233478876 35.5610570981837
15592976 0.0164849348 35.5904774572723
15934272 0.1436355402 35.9842381344823
16475766 0.7085042154 37.0682390953162
16545943 0.426704676 37.1121416231381
16586142 1.8428196381 37.3318077827768
16716432 61.0784153438 37.6387597660542
16806834 2.298791526 37.8379454286175
17399051 0.1159323543 38.9984757100008
17539678 1.024769089 39.1396844522519
17549770 4.5786661594 39.1619741138989
17559771 0.5927367607 39.17055767438
17700431 0.1004840439 39.5562742260143
17750544 0.1175941912 39.5670935057459
18497295 0.7234942391 42.6933496900396
19511216 2.5306653326 43.9313844322139
19551258 0.2861570936 43.9490142275388
20293965 0.5201133079 44.8489461465816
20324112 0.2293955499 44.9379710355184
20494765 0.0706491445 45.0179523636601
20975943 0.0789569835 45.6180476210551
21086468 0.305429054 45.7411687502023
21337438 0.0652542983 46.2094761574514
21407639 0.2799606843 46.2547049410758
21447773 0.3369187437 46.2699834385337
22060002 0.0542112201 46.7013169295135
22180244 0.0667900654 46.7105091028609
22230474 0.0789099841 46.7140422468474
22400988 0.183407339 46.7811696597509
22501534 0.3369394127 46.7977553241337
22932781 0.1577357079 47.387782081139
23093282 0.1357267387 47.4564805812083
23755800 0.0136990402 47.9416332035504
24127016 0.3361983369 48.1151002511082
24307681 0.0484601087 48.2757925157432
24407947 1.3711279731 48.4101019558671
24428105 0.161849666 48.4266852145833
24729218 0.8214402381 49.296347666271
24779411 0.9527740204 49.3264789142319
25361468 0.2476311098 49.9418701640892
25672477 0.0082529469 50.3699738183382
25722579 0.0012542151 50.3900634694125
25863008 1.3654593559 50.566687175275
25953198 0.1092457468 50.6694228626385
26053548 1.8737264187 51.1485662965242
26184022 0.002961232 51.3985608755256
26515515 0.0278669731 51.494820397958
26565634 0.5065207115 51.5285367451083
26575648 0.22256343 51.5318846998985
26846518 11.6183865717 52.1080062095024
26946728 0.1108980611 52.6576112330727
27257835 2.8140529722 52.8983744276678
27919931 0.0096168705 53.295099885666
27990349 0.0816608907 53.3719466098351
28120745 0.364814456 53.4195327920767
28512246 0.0174724876 53.6588982758917
28532308 0.180084259 53.6635099653854
28943648 0.4589758901 54.1571994437107
29214609 0.1684897135 54.9225513211611
29274778 0.7622255302 54.9948666123026
29284786 0.23372524 55.1258751452421
29746253 0.0334584155 56.2274994647522
30147824 0.3901852037 57.1473032522631
30177850 5.5364317495 57.3644097034308
30318345 1.3756810473 57.9214198984107
30368476 0.2416632067 57.970109249655
30478726 0.5523602746 58.0543716541976
30589021 0.5582974469 58.1820657962467
30799639 0.4040827123 58.6122579047731
30990074 1.2043316914 59.2663758043189
31060182 0.3693606109 59.4189052543672
31070211 3.2232348168 59.4551188261126
31461501 1.1278052624 59.716996989501
31843401 0.0022131125 59.8466288691306
31903534 0.3605185334 59.9796866993635
31923641 0.1269564597 60.090686539122
32435188 0.6748695795 60.3402061557364
32615696 4.535947178 60.544585320682
32625736 0.0109186111 60.5453847476344
32726139 0.060400962 60.6317420322793
33559086 10.1308287944 61.0385973471055
33589307 0.4458324798 61.1040783774366
33869945 0.0467852734 61.894468275071
34060533 0.4045438825 62.1639576341803
34160764 3.4083072592 62.3335567705226
34441782 8.8506526065 63.3321675470165
34511990 1.8397902783 63.3913543900258
34802967 1.8111231463 63.5552198277482
35646233 0.003886108 63.912368776005
36007388 21.3024970861 64.1224892179327
36378898 0.1636950994 64.8009775929091
36589746 1.0836657512 65.1754417979565
36710114 0.0313579278 65.291769272881
36840487 0.614911381 65.3408090265674
36850502 0.109632181 65.3449797311366
36890663 0.1596876354 65.4364479951471
37011209 0.4668022752 65.5501572343909
37071508 0.0153710679 65.6025768495985
37322262 0.0030061993 65.7495955660648
37498227 0.0185379963 65.7817895204205
37748943 0.001880936 65.808844240776
37909366 0.1133472782 65.8484990591703
43369124 1.2490056972 66.1235384637838
43499481 0.0938798062 66.2117493945705
43810822 0.4092546832 66.5516632405557
44201564 0.3722427833 66.9082108469944
44472469 0.1202514072 67.0604621066497
44542848 0.158659784 67.0859210206778
44583027 1.0183586574 67.1104886406887
44613217 0.0069472963 67.1142193574347
44753560 0.0019342526 67.1705843127936
44833894 0.2013716451 67.2218950983731
44934077 0.059971709 67.3675523709606
44964254 0.042566747 67.3903240428749
45385937 0.4005299705 67.6930186940902
45406077 0.2245722303 67.6979236457057
45657014 0.064909512 67.9134241388818
45717304 1.685942694 67.9351609388806
45877643 2.4317586873 67.9733995903699
48430867 0.9520287263 69.6018920778472
48471020 0.4418869288 69.6504678431232
48481036 1.4760403231 69.6632858522094
48541475 0.4307144561 69.7752247780458
49491496 0.3856943658 70.2417907305663
49531583 0.0304160968 70.2552721823029
50484825 1.2436189231 71.4355338154728
51823709 1.0856732293 72.8959819581703
52271126 0.1415979836 73.2991168946505
52451599 0.8632585062 73.3934499291014
52814118 0.4496452046 73.5898518682364
52934717 0.0142594443 73.8152082529571
53025206 1.3080882333 73.8494766194141
53316017 0.3574964796 74.2276833601923
53336030 3.237212871 74.2388641157311
53857640 1.5238433599 75.1343749550116
54168787 0.0597657299 75.7172234878153
54690852 0.6298502101 76.7201267543971
54740904 0.2168866884 77.0245587712723
54801025 1.9194732971 77.0719219500016
54911437 0.0759050824 77.279583223923
55292594 0.0065555616 77.8518545116615
55643955 0.0975737556 78.1203606941342
55874703 0.5873626873 78.3375359355026
56015179 0.0042597271 78.4276058069192
56025192 0.0159917199 78.4298523838031
56035204 0.166692136 78.4492165792327
56185615 0.3299930634 78.5053844334716
56265935 2.9251749378 78.7585073517828
56928266 1.0939770304 79.8030309381363
57188995 13.2027418959 80.1693580273585
57239273 0.1089465828 80.2163598951903
57269475 0.1096696394 80.219660867594
57630800 0.0043745772 80.354639594554
57881456 0.0160052231 80.4913052487048
57991769 0.0295630191 80.5186399729473
58272664 0.0039940945 80.5912008487403
58392980 0.3365562928 80.7577842129723
58573726 0.0628153344 80.7970630342865
58844678 1.4900921972 80.9207023532774
58934876 0.0028064486 80.9385334418396
59286198 0.0004780623 81.1909310703525
59487245 0.2716736916 81.369262744809
59557630 0.0035142286 81.3730551233932
59658037 0.3849970326 81.4288962267939
59748321 0.2995714692 81.4978414515885
59938958 0.0100579791 81.7693854782876
59979056 0.0127236323 81.7719871566378
60039293 8.92406e-05 81.7733760628174
60400398 0.0385041979 82.1579273432678
60610919 0.6406048923 82.5287629985754
60701293 0.0044918935 82.7463321486976
60821631 0.0887837407 83.086491472158
60831661 0.1704767696 83.0876004435088
61042524 0.0153530206 83.1170155081584
61092785 0.2615441919 83.245210940813
61784991 2.0831326417 84.0619694303478
61815048 17.8311702652 84.1667732889148
61875276 0.1609929948 84.258520138644
62246351 0.2988450815 84.5659078610733
62266408 0.143937141 84.5717949407492
62436897 0.1384036238 84.6331816590186
62598161 1.1746049627 84.8028801847623
63260446 0.0205965387 85.3382078792699
63461129 0.2045339349 85.3950101420883
63761903 1.4352315663 85.821426742126
63862338 0.3116250564 86.0282763145948
63932672 0.283873712 86.0500162948217
64525547 0.0897792512 86.7281070764448
64605734 0.0767226578 86.7857982881674
64635826 0.025257069 86.795038665553
64655913 0.461501024 86.8074199242729
64716084 0.0045486689 86.8295470870099
64816444 0.6102732683 87.0212232358799
65348733 0.224902927 87.1512885336792
65429198 0.0479722575 87.1955056278451
65700167 0.048151353 87.3490348626369
65740274 0.0051410058 87.5012813471454
65920935 0.0593230219 87.6714101033458
65950993 1.2063041325 87.7145720093243
66031237 0.052450522 87.7295363624879
66493099 0.0175559347 88.2030890610715
66623534 0.0029570188 88.4201785293206
66683630 0.0349121087 88.4367600221256
66723680 0.1072189733 88.4448542655884
66884210 4.1079464016 88.4846679881816
67014534 0.1124185652 88.5676279059646
67094693 5.5263196885 88.684379802228
67325453 0.7204543438 88.8194122040144
67726514 0.2921622302 89.2306203379172
67857012 0.3033517931 89.4548539780638
68128124 0.8073837888 89.7365632486432
68158254 1.5484863819 89.7454237008162
68408936 0.0035896082 90.0526335009271
68860560 0.1544491945 90.7039101253008
69633290 0.1023235759 91.046935833734
69643342 0.0162506832 91.0475027169547
69753620 0.0224565125 91.0544278179243
69783674 0.0289735215 91.0553276186976
69884006 0.3135124061 91.0871489057504
69934258 21.1142527052 91.4614862672021
70104799 0.1539283811 91.607969662939
70657078 0.139881665 91.8313930145923
70827782 0.1963469633 92.0084226293938
70918226 0.0021655168 92.0496347215522
71119003 0.7207658031 92.4592508848286
71179110 1.4597118798 92.7248388955857
71440021 1.331183955 93.4786735489338
71510202 1.5493621538 93.7629923339788
71570363 2.1871513991 93.901708015747
71710583 4.1154159507 94.7551364414777
72433137 1.9775234132 95.9668084319167
72553491 0.0038693068 96.33943145828
72563607 0.0181993789 96.3524975245712
72663997 4.4779025302 96.44231948565
72704144 0.7330102599 96.5560952014442
72724164 1.8335569376 96.5735418121882
72744188 33.0307844779 96.6763451844582
72794270 1.1126923958 96.8725321828052
73215525 0.1389184157 97.7192678923633
73325757 2.6107745285 98.2301844109277
73686902 1.1154327557 99.1571340579353
73696947 3.055020326 99.163089725085
75022341 0.0003731221 99.5814534791779
75032379 0.0003731221 99.5814572245775
75716223 0.8141463867 99.9143899450455
75937554 0.0264785781 99.9617889693633
76007903 0.0157736214 99.9715861574666
76208811 0.000699956 99.9895541677882
76730601 0.1642701475 100.147245525837
76800861 0.244602346 100.158535453469
77061966 0.0811646606 100.293856773588
77092026 0.5847612121 100.300850550252
77744636 0.0944981987 101.131239231781
77864927 10.5037841883 101.171026684904
77935031 0.1885480197 101.397331287081
78656978 0.1740791927 102.112786264203
78727059 1.2864902307 102.376359071146
78877613 0.5763706749 102.544485870069
79048111 0.0064925156 102.749493658552
79188718 0.0556269323 102.903898363568
79529533 1.7183889827 103.748089674745
79569627 0.5627466634 103.7588871205
80175240 2.0996960137 104.723926879951
80215287 0.7791398725 104.748531908874
80325653 1.2585777886 104.876504207707
80476144 1.4222973622 105.178814627743
80686703 1.0153756515 105.597700772988
80817110 0.1345822739 105.953760293886
80927674 0.5856631579 106.52341046071
80947696 0.3852728196 106.584994300094
