position COMBINED_rate(cM/Mb) Genetic_Map(cM)
1054379 0.0100369575 0.981883997657709
1365127 0.4920756846 1.09743678087404
1809787 0.1343352594 2.1647224764336
2322188 1.6028782716 2.83596748057257
2372263 0.6029616706 2.91154800848037
2723531 0.0995208865 3.03998330783501
2773765 0.52147903 3.09833497453613
2883951 0.0744233724 3.18608754218843
4267129 59.9901225624 7.24729611848028
4337286 1.7222076965 7.37257393059893
4407609 1.044121183 7.7528491127369
4628473 0.1612223364 8.00448535164394
4949542 0.1672885967 8.6382508801192
4969647 0.7792190301 8.64336414153061
4979647 0.3022525011 8.64682209002271
5080052 3.9702672088 9.36338592194615
5313143 0.2024424793 10.0982159375328
5315434 0.2110472546 10.098699446793
5316444 0.1782398304 10.0988794690217
5320934 0.1843604784 10.0997072475698
5321558 0.2442806273 10.0998596786812
5321940 0.4837108634 10.100044456231
5322289 0.6993130733 10.1002885164936
5322388 0.8929764601 10.1003769211631
5322431 1.075824805 10.1004231816298
5641507 77.7561314125 10.882492500144
5671643 0.2685251273 11.0638993043798
5781984 0.450237211 11.6354832264862
6403503 1.5428079487 15.011332193815
6524434 5.4521871433 15.3391489623249
7125930 3.9703528701 17.170960321913
7206290 3.9038328006 17.7822247630333
7437059 1.8393164364 19.1390686020488
7577276 2.0219804588 19.572569792958
7787899 0.2516931568 20.5755843583
7908274 0.215655819 20.6362446094592
8299162 0.6985858385 22.1783878827336
9981683 0.444527371 23.4362616980057
10362768 0.0061641091 23.5812597873086
10603360 0.5988261607 23.7922174942526
10663850 0.2845441238 23.8193586136319
10904684 1.6388306638 24.0870386548068
11075260 0.1125252098 24.5209556310576
11095318 3.349707299 24.5295145890164
11817398 0.277053319 25.8395383188987
11977736 0.4088376894 25.9288715355826
12218630 0.2201665613 26.2323438099646
12379056 0.0865612649 26.3049086827533
12639830 0.6254249673 26.4575621176489
12679901 0.0169089951 26.4732725576522
13171640 1.686257319 27.0973049539829
13242009 0.1440477856 27.1086763296869
13322249 0.3543842678 27.2102621322742
13653736 0.0379348281 27.3255894566617
13874500 0.3436785991 28.1834782117265
14385809 0.0616154923 28.7383778100901
14536402 0.2439937658 28.9564572966195
14807194 0.8376372327 29.1706543244032
15188410 0.6909754913 29.7220141652986
15539735 0.2312193551 29.962693098635
15942035 29.7460791141 30.5446278130719
16092469 0.0715595754 30.8948536734187
16684286 3.4610274462 32.0522645189053
16966334 0.1789182249 32.4075790751369
17157009 0.1644349767 32.5465875904631
17759311 0.6547378442 33.6307068861871
18311611 1.2165692736 33.911399739063
18834102 0.1595008841 34.280112569081
19477013 0.086639368 35.1670992410234
19487028 0.2358086745 35.1692870587102
19517057 0.0355418026 35.1766282964918
20158932 0.0510946556 35.7674895254727
20449733 0.2438641918 36.0961378594516
20831331 0.8875674412 36.7690256913772
20961701 3.3177630116 36.8973394578812
21041975 0.736867247 36.9813882315216
21175619 0.882729808 37.0160600236008
21306003 0.4222657258 37.1910085867063
21767714 0.1860811724 38.0032838086314
21888089 0.2915829839 38.0441864995056
22901102 0.1657415752 39.2675900774058
23142121 8.4959262158 39.3659342096382
23443426 0.4428597367 39.5861490249207
