position COMBINED_rate(cM/Mb) Genetic_Map(cM)
20161372 2.360239057 0.0602781082651735
20161541 2.8699480281 0.0607631294819224
20161864 0.4011543523 0.0608927023377153
20162196 0.4027051251 0.0610264004392485
20163398 0.380274787 0.0614834907332225
22999878 2.240434815 25.2904058400966
23019956 0.4078311883 25.3044779462639
23900905 0.2835999993 29.962788857178
24061497 1.2829851909 30.7296738339594
24152094 0.2283408187 31.0116478188416
24733571 0.0122813796 31.3859718202003
24974051 3.3337243219 31.4672787211109
25004240 0.3402109146 31.5375826094756
25425079 0.4010320482 32.488863395823
25575671 0.0293747498 32.5444979514093
25595812 0.0037512348 32.5470006707779
25696179 0.1895319257 32.5627362010286
25776751 0.2382401475 32.780078540591
25876991 4.0864546395 33.1435597272344
26157811 0.0821631756 34.4010980516783
26227955 0.1119570078 34.755249735228
26448696 0.6429282198 35.4089469949495
27863955 0.1820591214 39.926724561671
27944247 1.0089531263 40.2060472484592
28144976 1.7096195358 40.4727874473651
29299858 0.1457941693 41.6067097720757
29350072 0.2517045637 41.8172644971082
29410238 1.7996910312 41.9170382193471
29450344 14.184081557 42.3197696694507
29530483 1.8576792132 42.4521443741603
29670769 0.1904760343 42.9349998002652
29750963 0.2059902751 43.1696510510536
29831162 0.0840926867 43.1944491083317
29901384 1.5835370543 43.5170636339779
31256475 0.0034257662 44.2851395157152
31356947 2.5382902689 44.4281655604604
31437366 1.2560482981 44.6966955092229
31557581 13.0015462965 44.936978744194
31758161 0.1613305895 45.358079413791
33209280 0.2730009524 47.3658617405335
33309589 35.4553787243 47.7426649401123
33319644 0.7229585538 47.7494643508525
33419779 2.1213883665 47.8593697771852
33459867 2.7362226709 47.93030326648
33650543 2.0136623919 48.7267088061159
33670632 2.283104194 48.7597023381123
33690685 5.9320230455 48.8295362812421
34272921 0.1612908411 50.8555709441826
34353316 0.2406548097 50.9304223962885
34574175 0.0359220831 51.3044217999397
34811227 1.2544341948 51.7286205876778
35105956 8.4947094738 52.568617141968
35748605 2.555426694 53.2637359210487
35798819 0.0192775211 53.284822773654
36400932 0.003112624 54.4448784535967
36461093 0.1095018577 54.5436224785799
36752353 1.5016387538 55.3318353817465
37224133 1.6914403128 56.2734508306088
37676308 0.0201878397 57.0781804670365
37736655 0.0448808893 57.0889649082234
38017922 0.3728500604 57.5494903650782
38218501 0.1163930896 57.8671542920085
38288753 2.1135493711 57.8982226151749
38328815 48.1516342442 58.0964435539016
38519766 0.4701188146 58.315218993171
38881245 0.5203349251 59.2749828199957
39031760 1.0920906398 59.5689298149137
39041779 1.1544963951 59.5801977934273
39262521 0.2726298762 60.6816178063381
39302638 0.5885874475 60.695174211057
39503192 0.6735575273 60.9169989972822
39623509 0.9728999972 61.2929773195764
39783919 0.2827459215 61.5691737793993
39854109 0.003918819 61.6377704638952
40085332 0.60007677 61.741207582033
40295959 0.1748524828 61.9126981621043
40516897 0.904559715 62.2161424801669
40707456 0.1023280735 62.8380852430902
40777645 0.005186463 62.9196898499293
41119185 0.665083991 62.9621896724022
41139250 0.5626796573 62.9716908609645
42102285 0.1373361415 63.2881320864039
42483200 0.0021192263 63.9867715369792
42533595 0.0004585224 63.9872467956608
42704105 0.812022426 64.0181081424482
42954888 0.0641958962 64.0883211843893
43115612 0.0215401555 64.10351626269
43648444 0.0012278528 64.1771690908666
43819150 0.0722599142 64.1849467800824
44160854 0.0187003685 64.1946475400931
44271206 0.0027079694 64.2704610692791
44973788 0.1553588645 64.3503588271255
45094019 58.411092009 64.6028394151956
45425055 0.7223020078 65.3383361397324
45515371 1.9961016874 65.3944176604744
45595711 0.1708692153 65.454311283077
45615731 0.3096410946 65.4576741521449
45927304 0.2984381317 65.521825034066
46278340 0.6036840218 66.1283361104393
46749867 0.0584078739 66.6842589230307
46850317 0.134190443 66.7847263610356
46870334 5.0208179107 66.8385200380385
47331706 0.0048121012 67.1225344152069
47563276 0.1165850123 67.2860952811695
47583439 2.0760324325 67.2895566593688
47733861 0.0731010741 67.5072553896364
47793994 0.0476880636 67.5331583605771
47894320 0.1866311047 67.5722304782955
48044687 0.1635939557 67.8331284003354
48736684 0.0046230867 68.8996735824759
50121843 0.0099568434 69.7598734934447
50282661 4.7014486072 69.9978156030092
50402973 0.6714470967 70.0590682723857
50412990 0.3164558035 70.0716063463459
50744180 0.0738225804 70.3817492205624
50874632 0.0140758132 70.3994054928621
51075724 0.110402875 70.4593744443141
51477881 0.0340719882 70.5079117058075
51507968 0.3400199688 70.5488097856353
51829302 0.0020045903 71.0211491745442
52050037 0.0042293457 71.0856359889412
52652174 0.0016802296 71.3773633066265
52702400 0.01421921 71.3867232893199
53013400 0.9818140475 71.6186938483048
53354646 0.5006240727 72.1393773943252
53454972 0.7631864275 72.3000147119671
53785975 0.7584277483 72.9949521520028
54006794 0.2578553547 73.0810501554021
54398355 1.0905385027 73.7795214202528
54468477 0.56480507 73.8304170746081
54508667 28.366394803 73.8996156556189
54699197 9.3843945589 74.0949731487135
54840054 0.2663910998 74.1588157877633
54950451 1.16393858 74.2051659778375
55120886 1.0557710551 74.3438135062672
55475264 1.4192630936 74.721808258122
55966980 0.2954792119 75.1093548153238
56067174 1.8383926427 75.1679001498743
56589302 0.075472776 75.6542469926731
57110853 0.1763267938 75.8077011444532
57120989 0.0588830958 75.8087961724779
57181212 0.4251610783 75.8277332523192
57412016 0.0641131972 75.8595433942726
