position COMBINED_rate(cM/Mb) Genetic_Map(cM)
20423865 0.1547216425 0.718659724952566
20423950 5.4053446222 0.719119179245453
20424184 4.5356509084 0.720180521558018
20424306 0.0100075136 0.720181742474677
20424926 0.0094805707 0.720187620428511
20425051 0.0033362848 0.720188037464112
20425171 0.0031162823 0.720188411417988
20425785 0.0030952374 0.720190311893751
20425911 0.003042864 0.720190695294615
20426420 0.0030384636 0.720192241872587
20426704 0.0030384636 0.72019310479625
20426742 0.0030384636 0.720193220257867
20430392 0.0030344549 0.720204296018252
20432548 0.0030344549 0.720210838303016
20432664 0.0030344549 0.720211190299785
20432801 0.0030344549 0.720211606020106
20432988 0.0030363082 0.720212173809739
20433044 0.0030352622 0.720212343784422
20907666 5.1560585954 2.08234788049322
20957766 21.1719368001 2.42810830984423
21058082 0.748939098 3.07524730621479
21068103 1.8536094027 3.1837223563252
21228818 0.5387921603 4.02172576201572
21590192 3.4269153207 5.94808106643946
21730640 0.0205994828 6.44875897639892
21770990 0.064163217 6.47305360937215
22172331 0.149367707 7.47016921379584
22232479 0.0080544435 7.51052212039598
22262597 0.0041831202 7.5273183425264
22322690 0.0077232486 7.54198113150098
22503398 1.3022988227 8.245151295613
22633668 0.0070115861 8.72170299194757
22794532 1.0185256262 9.28121136706774
23165738 1.9568496234 10.1575488418432
23557035 0.119005491 11.1782616002036
23737522 0.4924118777 11.6431669432235
23797680 0.6755781334 11.7349416466313
23898029 1.7064986407 11.88669519436
24008406 3.133879668 12.2136394053501
24108767 18.0887256188 12.5529388265262
24188982 0.2339272358 12.9645888027883
24259027 1.4751007591 13.3667306684862
24481121 0.9447361112 13.7377179568605
24952999 1.3402705479 14.9384480286318
25274257 1.7843342835 15.4301990770328
25384645 0.2077387665 15.5178591872437
25394658 0.1156518739 15.5218513375328
25454852 0.1860472068 15.6910255468296
25795870 0.1254632505 16.0509528594479
25846055 0.0817975881 16.0608869785906
25886140 0.0019596809 16.0925553115996
25956292 0.0967035303 16.2188175997521
26970593 0.0006726558 18.0906956548198
27071318 0.0497489297 18.0990362224425
27123753 0.2757817141 18.1114010316893
27354602 0.0091248118 18.7306462740488
27404781 0.8297579694 18.737329091716
28560112 0.0022106727 19.929352419131
28830967 0.3889695784 20.0360249607566
29142241 0.0676322266 20.4646899718884
29192504 0.0023368272 20.4762141509782
29804980 0.1783147939 20.8349546330733
30316942 0.2414887643 21.6618229758812
30326968 0.5902280908 21.6648030398059
30728492 0.0701523562 22.3141026177015
30748652 0.6531054602 22.3218398751355
30889115 0.3453711379 22.7390989799405
30909138 0.248829483 22.7455743044173
31069727 0.0970107302 22.8990564407844
31320805 0.9855272062 23.2696324696049
32204607 0.0709978328 23.9841549769947
32616943 0.1220279003 24.6810751228773
32697075 0.255278494 24.7619550714847
32807504 0.3158028906 24.9131868937888
32837616 9.7706259421 24.9695503142016
33018148 0.4237254704 25.5150370924863
33429445 0.4323970323 26.5198845057684
33549937 0.0751491891 27.3794334071551
33610105 1.8353672246 27.5283640645805
33650231 0.6356004957 27.6378318274364
33800441 3.2791161117 27.8620561590585
33940870 1.0726334142 28.6618283416335
34181880 1.0981744894 29.6261679442511
34201913 18.6401785838 29.7914812211084
34221962 2.4307698976 29.84786444073
34744031 0.2451888331 31.6162266128186
34985645 0.2571340709 32.3907930156222
35087218 0.0866089328 32.4115623500717
35137417 0.8810716979 32.4549822636062
35147425 0.6241842978 32.4622161903875
35438649 0.0045876184 32.583479330391
36372702 0.3295380438 33.1226128485158
36924790 0.5871453506 33.8762907399819
37155902 3.1298873396 34.2404940884334
37397011 0.2024471183 34.7913171358117
37407036 0.4671425568 34.7973837541044
37557700 0.4869718855 34.9852154569205
37768735 0.1393321093 35.014580572182
38310606 0.0249472611 35.2400188799413
38320636 0.0673651056 35.2409490581232
38783065 0.3269379492 35.9290892800162
38963697 0.4821357508 35.993494260162
39264703 0.0466883984 36.1177264248718
