position COMBINED_rate(cM/Mb) Genetic_Map(cM)
238574 23.8132622253 0.0648950432910666
659662 1.0517155839 0.895397520756736
859982 1.9230963816 1.06535353644358
880055 0.2388849248 1.07850151628529
1160570 1.722608348 1.43424262598664
1914752 3.2365821128 3.78495926400936
2295528 2.292135045 5.32594965279328
3115165 0.2628114591 7.67225796741645
3116831 0.2631157759 7.6726963182991
3117251 0.2634896288 7.6728069839432
3117884 0.2640065027 7.67297410005941
3121966 0.2630494451 7.6740478678943
3127416 0.9007383832 7.67704135502787
3167452 0.88829039 7.7981002316873
3317672 4.5994503823 8.01835513723864
3407799 1.4203621055 8.3532244445343
3487882 39.7696140067 8.56908617416699
4128751 0.8765932377 11.0072629576351
4339056 1.9471556248 11.8177143010699
4649611 0.7711433266 12.8110263822372
4659628 0.2625311961 12.8487733806467
4809916 7.8229629447 13.4076295850029
4880063 3.3076634342 13.544979955144
5260648 1.7849398262 14.3680739265404
5380809 2.8512495188 14.4967689528133
5420929 1.2078845414 14.5840959691534
5551145 1.7423981513 15.1441085670567
5691302 11.5866124315 15.5034335415465
5781458 48.5710722244 15.6411535695106
5901623 0.5308340809 15.8322401401851
6382414 4.5916668076 17.2796078887315
6823295 2.1878507011 19.0732901015488
7336652 0 19.4280464960208
8232533 0.4513910133 23.8550140548151
8454531 0.7095430638 24.1157328443977
9095896 0.2066683234 24.8861335982197
9176044 1.9025366266 25.1714173323262
9366312 0.7309156887 25.3823561382464
9486463 0.1705254292 25.4559684048507
9496467 0.0426588191 25.4570865523527
9526512 0.0486507913 25.4585671303366
9817299 1.1518995991 25.6259444333696
9967675 0.2063361772 25.7210964792763
10077806 0.8360718265 25.849324533458
10278248 1.5633250474 26.0710178321469
10498702 0.841552621 26.4132455212178
10658882 0.2221982912 26.6304141369601
10969755 0.5355095972 27.008232123679
10979821 0.3724515496 27.0119450096336
11481253 1.4930941167 27.8264797623518
11491263 1.1425913797 27.85771655537
11501265 3.5417879642 27.8715290690175
11511271 0.7105009175 27.8992231371738
11661566 1.3656060083 28.1117991460157
11801757 1.2078424982 28.4199528413264
13010539 0.597541213 34.3885802969583
13150955 0.2874092853 34.4854775051888
13351501 0.1972740139 34.7493827723101
13391739 5.34194417 34.7909684487276
13481885 0.5528943458 35.0290404597723
13521956 1.120873714 35.2716845503632
13602156 0.0202932509 35.360029560606
13702311 0.1756840373 35.4689274471711
13792550 0.4089495396 35.6977519641437
14163244 0.7751726848 36.3669449862771
14474099 0.4134047833 36.6520170123183
14494103 0.2558853787 36.6592639537724
14885117 0.5445597605 37.1416242780074
15045575 1.3295227963 37.4980084697928
15225920 9.0343680727 37.6462006884619
15235953 0.8779999294 37.6624007767877
15927686 0.6295529511 38.6859467570329
16128067 0.1865679751 39.1224376200015
16930341 0.0860621839 40.6412821354258
16980604 0.7684572834 40.664732877721
17080829 0.1917005833 40.933107640259
17211243 1.0153622276 41.0124142922299
17271478 6.9539140262 41.1686674237997
17762660 0.0045050713 42.677776172159
17792715 0.1886327331 42.6978975562105
17812797 0.1281628403 42.7085928579401
17903046 0.347413265 42.7323111896286
18143606 0.3349385915 43.2549622707848
18213770 13.6679036396 43.4421448118724
18654794 3.1204433357 44.3817210372143
18674800 1.3407710246 44.577245179391
18714874 1.1169459429 44.6105970973949
18925228 0.8702170217 45.0873037182385
19125793 0.3175953422 46.0411863252746
19145800 0.4158336215 46.0463464859185
19456473 2.1896527039 46.3922602754359
19536790 2.6374481002 46.7903527413935
19576883 2.358735649 46.8207537949846
19877732 0.1158970563 47.32739753032
19988086 30.7280001503 47.6469642664996
20068261 0.6354677156 47.835399750603
20369095 0.6855335166 48.3195880260158
20569864 1.8699970663 48.4806529069545
20639929 0.4243301456 48.5548513960885
