position COMBINED_rate(cM/Mb) Genetic_Map(cM)
733072 0.357148372 1.05689780446978
1064611 0.7136662846 1.35971733211874
1253136 0.1917682105 3.69569674895294
1624608 2.7656534938 3.88942765481266
2055968 0.668549655 5.12132764116866
2106119 0.9509084348 5.15872750452502
2186335 7.1459384441 5.33406350806501
2798305 1.2499982558 7.019775784989
2998870 0.0849097683 7.70722688610752
3535879 0.4799069276 9.1154150210575
3706446 0.3211886543 9.58588728928953
3957227 0.0586118167 9.93651527976162
4167889 0.0024664345 9.9823235065848
4228273 0.1671515353 10.0261905389687
4552729 0.0601026016 10.5146535675133
4555020 0.0615122835 10.5147944921548
4557892 0.6810744572 10.5167505379959
4559233 0.6643696037 10.5176414576344
4559421 0.5781480761 10.5177501494727
4559538 3.7619647384 10.5181902993471
4559836 2.0350309023 10.518796738556
4559871 2.0399499674 10.5188681368049
4559885 1.2870595838 10.518886155639
4559906 0.7149953431 10.5189011705412
4559962 0.6053408476 10.5189350696287
4560029 0.6054140297 10.5189756323687
4560250 0.9725393367 10.5191905635621
4560344 4.0307499027 10.519569454053
4560369 4.2928016805 10.519676774095
4560504 0.090906769 10.5196890465088
4560647 0.1508059252 10.5197106117561
4560741 1.977840009 10.5198965287169
4560812 1.977840009 10.5200369553576
4560854 2.0132774913 10.5201215130122
4560906 2.1484681642 10.5202332333568
4560907 2.2512176467 10.5202354845744
4561039 2.1840915786 10.5205237846628
4561140 1.7817830759 10.5207037447534
4561175 0.5649171649 10.5207235168542
4561309 0.0921110926 10.5207358597406
4561558 0.0920959862 10.5207587916412
4561676 0.0734830374 10.5207674626396
4562348 0.0780643113 10.5208199218568
4562390 0.4052560658 10.5208369426116
4562435 0.4053168505 10.5208551818698
4689742 0.0104907394 10.7418590000404
4840365 0.0435690252 11.0347953093066
5020799 0.3082168022 11.3687480015813
5060843 0.0015810162 11.3848398575386
5572620 0.0010724372 12.4360116412929
5713157 1.1540868454 12.8269301609453
6285128 0.7738606869 13.597546992186
6305197 5.527995849 13.8289062722306
6485669 0.3498177263 14.8019050364789
6545904 0.1657733872 14.8257757581233
6877102 0.0024146857 15.2298973657207
7188457 0.3302412816 15.6181660107472
7288668 0.1862385087 15.9652472734518
7308878 0.1807922858 15.9788198886027
7419615 9.0560739886 16.1763656575913
7469782 1.3495688834 16.4961681441984
7479842 0.3009516753 16.5234344844368
7901414 0.0877275384 17.4341642334799
8001697 2.175148445 17.7182481344574
8523042 0.0022065477 18.9744237768722
8753717 0.5963538083 19.0580873050691
8813956 0.3633845752 19.0692199886991
8964404 2.903885438 19.1071726681778
9405882 0.8848987682 19.5811287140479
10027901 0.0860160047 19.8550809040689
10378763 0.0140605265 20.0771277788221
10388782 4.4530968795 20.0853668309728
10439003 0.9876285809 20.2273740710829
10499334 0.9561120806 20.2698285188292
10930873 0.43236733 21.0736221507899
11472617 18.4397161869 22.6193307701787
11632985 8.5139556384 23.1284964213316
12164752 4.1187441386 24.4716132732587
12365147 3.6971625973 25.0070257536123
12495575 9.1163261251 25.3682364614477
12575914 0.8683849808 25.6830161983433
12596007 0.4349912999 25.6886945457833
12886870 0.532234618 25.9247192020616
